Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sri Lanka,LKA,2022,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,93.421650810345
Sri Lanka,LKA,2021,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,93.421650810345
Sri Lanka,LKA,2020,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,93.421650810345
Sri Lanka,LKA,2019,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,93.421650810345
Sri Lanka,LKA,2018,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,93.421650810345
Sri Lanka,LKA,2017,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,93.421650810345
Sri Lanka,LKA,2022,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,85.3463323653096
Sri Lanka,LKA,2021,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,85.3297829261632
Sri Lanka,LKA,2020,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,85.3151226885026
Sri Lanka,LKA,2019,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,85.3023545397291
Sri Lanka,LKA,2018,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,85.2914801829691
Sri Lanka,LKA,2017,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,85.2823083323441
Sri Lanka,LKA,2016,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,20.4
Sri Lanka,LKA,2012,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,26.6
Sri Lanka,LKA,2009,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,21.6
Sri Lanka,LKA,2007,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,21.5
Sri Lanka,LKA,2000,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,24.4
Sri Lanka,LKA,2016,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,20.6
Sri Lanka,LKA,2012,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,25.6
Sri Lanka,LKA,2009,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,21.6
Sri Lanka,LKA,2007,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,22.6
Sri Lanka,LKA,2000,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,21.6
Sri Lanka,LKA,2016,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,20.5
Sri Lanka,LKA,2012,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,26.1
Sri Lanka,LKA,2009,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,21.6
Sri Lanka,LKA,2007,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,22.1
Sri Lanka,LKA,2000,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,22.9
Sri Lanka,LKA,1995,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,29.3
Sri Lanka,LKA,1993,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,29.1
Sri Lanka,LKA,1987,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,31.5
Sri Lanka,LKA,2020,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,29
Sri Lanka,LKA,2019,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,30
Sri Lanka,LKA,2018,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,30
Sri Lanka,LKA,2017,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,31
Sri Lanka,LKA,2016,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,30
Sri Lanka,LKA,2015,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,30
Sri Lanka,LKA,2014,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,30
Sri Lanka,LKA,2013,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,33
Sri Lanka,LKA,2012,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,35
Sri Lanka,LKA,2011,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,36
Sri Lanka,LKA,2010,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,37
Sri Lanka,LKA,2009,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,39
Sri Lanka,LKA,2008,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,40
Sri Lanka,LKA,2007,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,39
Sri Lanka,LKA,2006,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,41
Sri Lanka,LKA,2005,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,44
Sri Lanka,LKA,2004,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,48
Sri Lanka,LKA,2003,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,50
Sri Lanka,LKA,2002,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,52
Sri Lanka,LKA,2001,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,55
Sri Lanka,LKA,2000,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,61
Sri Lanka,LKA,2018,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,43
Sri Lanka,LKA,2017,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,37
Sri Lanka,LKA,2016,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,37
Sri Lanka,LKA,2015,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,35
Sri Lanka,LKA,2014,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,36
Sri Lanka,LKA,2013,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,42
Sri Lanka,LKA,2012,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,36
Sri Lanka,LKA,2011,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,34
Sri Lanka,LKA,2010,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,68
Sri Lanka,LKA,2009,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,52
Sri Lanka,LKA,2008,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,48
Sri Lanka,LKA,2007,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,51
Sri Lanka,LKA,2006,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,15
Sri Lanka,LKA,2005,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,165
Sri Lanka,LKA,2004,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,52
Sri Lanka,LKA,2003,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,20
Sri Lanka,LKA,2002,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,17
Sri Lanka,LKA,2001,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,18
Sri Lanka,LKA,2000,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,21
Sri Lanka,LKA,1999,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,17
Sri Lanka,LKA,1998,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,24
Sri Lanka,LKA,1997,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,33
Sri Lanka,LKA,1996,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,20
Sri Lanka,LKA,1986,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,44
Sri Lanka,LKA,1985,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,51
Sri Lanka,LKA,2022,"People practicing open defecation, rural (% of rural population)",SH.STA.OhealthC.RU.ZS,0
Sri Lanka,LKA,2021,"People practicing open defecation, rural (% of rural population)",SH.STA.OhealthC.RU.ZS,0
Sri Lanka,LKA,2020,"People practicing open defecation, rural (% of rural population)",SH.STA.OhealthC.RU.ZS,0.117029993980736
Sri Lanka,LKA,2019,"People practicing open defecation, rural (% of rural population)",SH.STA.OhealthC.RU.ZS,0.404525731140325
Sri Lanka,LKA,2018,"People practicing open defecation, rural (% of rural population)",SH.STA.OhealthC.RU.ZS,0.692021468299913
Sri Lanka,LKA,2017,"People practicing open defecation, rural (% of rural population)",SH.STA.OhealthC.RU.ZS,0.979517205459615
Sri Lanka,LKA,2016,"People practicing open defecation, rural (% of rural population)",SH.STA.OhealthC.RU.ZS,1.2670129426192
Sri Lanka,LKA,2015,"People practicing open defecation, rural (% of rural population)",SH.STA.OhealthC.RU.ZS,1.5545086797789
Sri Lanka,LKA,2014,"People practicing open defecation, rural (% of rural population)",SH.STA.OhealthC.RU.ZS,1.84200441693849
Sri Lanka,LKA,2013,"People practicing open defecation, rural (% of rural population)",SH.STA.OhealthC.RU.ZS,2.1295001540982
Sri Lanka,LKA,2012,"People practicing open defecation, rural (% of rural population)",SH.STA.OhealthC.RU.ZS,2.41699589125778
Sri Lanka,LKA,2011,"People practicing open defecation, rural (% of rural population)",SH.STA.OhealthC.RU.ZS,2.70449162841737
Sri Lanka,LKA,2010,"People practicing open defecation, rural (% of rural population)",SH.STA.OhealthC.RU.ZS,2.99198736557707
Sri Lanka,LKA,2009,"People practicing open defecation, rural (% of rural population)",SH.STA.OhealthC.RU.ZS,3.27948310273666
Sri Lanka,LKA,2008,"People practicing open defecation, rural (% of rural population)",SH.STA.OhealthC.RU.ZS,3.56697883989637
Sri Lanka,LKA,2007,"People practicing open defecation, rural (% of rural population)",SH.STA.OhealthC.RU.ZS,3.85447457705595
Sri Lanka,LKA,2006,"People practicing open defecation, rural (% of rural population)",SH.STA.OhealthC.RU.ZS,4.14197031421554
Sri Lanka,LKA,2005,"People practicing open defecation, rural (% of rural population)",SH.STA.OhealthC.RU.ZS,4.42946605137524
Sri Lanka,LKA,2004,"People practicing open defecation, rural (% of rural population)",SH.STA.OhealthC.RU.ZS,4.71696178853483
Sri Lanka,LKA,2003,"People practicing open defecation, rural (% of rural population)",SH.STA.OhealthC.RU.ZS,5.00445752569453
Sri Lanka,LKA,2002,"People practicing open defecation, rural (% of rural population)",SH.STA.OhealthC.RU.ZS,5.29195326285412
Sri Lanka,LKA,2001,"People practicing open defecation, rural (% of rural population)",SH.STA.OhealthC.RU.ZS,5.57944900001371
Sri Lanka,LKA,2000,"People practicing open defecation, rural (% of rural population)",SH.STA.OhealthC.RU.ZS,5.86694473717341
Sri Lanka,LKA,2022,"People practicing open defecation, urban (% of urban population)",SH.STA.OhealthC.UR.ZS,0
Sri Lanka,LKA,2021,"People practicing open defecation, urban (% of urban population)",SH.STA.OhealthC.UR.ZS,0
Sri Lanka,LKA,2020,"People practicing open defecation, urban (% of urban population)",SH.STA.OhealthC.UR.ZS,0
Sri Lanka,LKA,2019,"People practicing open defecation, urban (% of urban population)",SH.STA.OhealthC.UR.ZS,0
Sri Lanka,LKA,2018,"People practicing open defecation, urban (% of urban population)",SH.STA.OhealthC.UR.ZS,0
Sri Lanka,LKA,2017,"People practicing open defecation, urban (% of urban population)",SH.STA.OhealthC.UR.ZS,0.0062211942366162
Sri Lanka,LKA,2016,"People practicing open defecation, urban (% of urban population)",SH.STA.OhealthC.UR.ZS,0.17963156275971
Sri Lanka,LKA,2015,"People practicing open defecation, urban (% of urban population)",SH.STA.OhealthC.UR.ZS,0.35304193128286
Sri Lanka,LKA,2014,"People practicing open defecation, urban (% of urban population)",SH.STA.OhealthC.UR.ZS,0.52645229980601
Sri Lanka,LKA,2013,"People practicing open defecation, urban (% of urban population)",SH.STA.OhealthC.UR.ZS,0.69986266832916
Sri Lanka,LKA,2012,"People practicing open defecation, urban (% of urban population)",SH.STA.OhealthC.UR.ZS,0.873273036852254
Sri Lanka,LKA,2011,"People practicing open defecation, urban (% of urban population)",SH.STA.OhealthC.UR.ZS,1.0466834053754
Sri Lanka,LKA,2010,"People practicing open defecation, urban (% of urban population)",SH.STA.OhealthC.UR.ZS,1.22009377389855
Sri Lanka,LKA,2009,"People practicing open defecation, urban (% of urban population)",SH.STA.OhealthC.UR.ZS,1.3935041424217
Sri Lanka,LKA,2008,"People practicing open defecation, urban (% of urban population)",SH.STA.OhealthC.UR.ZS,1.5669145109448
Sri Lanka,LKA,2007,"People practicing open defecation, urban (% of urban population)",SH.STA.OhealthC.UR.ZS,1.74032487946795
Sri Lanka,LKA,2006,"People practicing open defecation, urban (% of urban population)",SH.STA.OhealthC.UR.ZS,1.9137352479911
Sri Lanka,LKA,2005,"People practicing open defecation, urban (% of urban population)",SH.STA.OhealthC.UR.ZS,2.08714561651425
Sri Lanka,LKA,2004,"People practicing open defecation, urban (% of urban population)",SH.STA.OhealthC.UR.ZS,2.26055598503734
Sri Lanka,LKA,2003,"People practicing open defecation, urban (% of urban population)",SH.STA.OhealthC.UR.ZS,2.43396635356049
Sri Lanka,LKA,2002,"People practicing open defecation, urban (% of urban population)",SH.STA.OhealthC.UR.ZS,2.60737672208364
Sri Lanka,LKA,2001,"People practicing open defecation, urban (% of urban population)",SH.STA.OhealthC.UR.ZS,2.78078709060679
Sri Lanka,LKA,2000,"People practicing open defecation, urban (% of urban population)",SH.STA.OhealthC.UR.ZS,2.95419745912989
Sri Lanka,LKA,2022,People practicing open defecation (% of population),SH.STA.OhealthC.ZS,0
Sri Lanka,LKA,2021,People practicing open defecation (% of population),SH.STA.OhealthC.ZS,0
Sri Lanka,LKA,2020,People practicing open defecation (% of population),SH.STA.OhealthC.ZS,0.0951301757484236
Sri Lanka,LKA,2019,People practicing open defecation (% of population),SH.STA.OhealthC.ZS,0.329344629111725
Sri Lanka,LKA,2018,People practicing open defecation (% of population),SH.STA.OhealthC.ZS,0.564163550098076
Sri Lanka,LKA,2017,People practicing open defecation (% of population),SH.STA.OhealthC.ZS,0.800586444141637
Sri Lanka,LKA,2016,People practicing open defecation (% of population),SH.STA.OhealthC.ZS,1.06790251954162
Sri Lanka,LKA,2015,People practicing open defecation (% of population),SH.STA.OhealthC.ZS,1.33516884675039
Sri Lanka,LKA,2014,People practicing open defecation (% of population),SH.STA.OhealthC.ZS,1.6023371336726
Sri Lanka,LKA,2013,People practicing open defecation (% of population),SH.STA.OhealthC.ZS,1.86933473974827
Sri Lanka,LKA,2012,People practicing open defecation (% of population),SH.STA.OhealthC.ZS,2.13610010845363
Sri Lanka,LKA,2011,People practicing open defecation (% of population),SH.STA.OhealthC.ZS,2.40258809728075
Sri Lanka,LKA,2010,People practicing open defecation (% of population),SH.STA.OhealthC.ZS,2.66904205215626
Sri Lanka,LKA,2009,People practicing open defecation (% of population),SH.STA.OhealthC.ZS,2.93544297424755
Sri Lanka,LKA,2008,People practicing open defecation (% of population),SH.STA.OhealthC.ZS,3.20182719662371
Sri Lanka,LKA,2007,People practicing open defecation (% of population),SH.STA.OhealthC.ZS,3.46817708927003
Sri Lanka,LKA,2006,People practicing open defecation (% of population),SH.STA.OhealthC.ZS,3.73447060876524
Sri Lanka,LKA,2005,People practicing open defecation (% of population),SH.STA.OhealthC.ZS,4.00075105135599
Sri Lanka,LKA,2004,People practicing open defecation (% of population),SH.STA.OhealthC.ZS,4.26697271630055
Sri Lanka,LKA,2003,People practicing open defecation (% of population),SH.STA.OhealthC.ZS,4.53318360640463
Sri Lanka,LKA,2002,People practicing open defecation (% of population),SH.STA.OhealthC.ZS,4.7993604702139
Sri Lanka,LKA,2001,People practicing open defecation (% of population),SH.STA.OhealthC.ZS,5.06547471268553
Sri Lanka,LKA,2000,People practicing open defecation (% of population),SH.STA.OhealthC.ZS,5.33158190328186
Sri Lanka,LKA,2016,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),SH.STA.ORCF.ZS,63.1
Sri Lanka,LKA,2007,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),SH.STA.ORCF.ZS,66.8
Sri Lanka,LKA,1987,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),SH.STA.ORCF.ZS,44.3
Sri Lanka,LKA,2016,Diarrhea treatment (% of children under 5 who received ORS packet),SH.STA.ORTH,54
Sri Lanka,LKA,2007,Diarrhea treatment (% of children under 5 who received ORS packet),SH.STA.ORTH,51.1
Sri Lanka,LKA,1993,Diarrhea treatment (% of children under 5 who received ORS packet),SH.STA.ORTH,34.4000015258789
Sri Lanka,LKA,1989,Diarrhea treatment (% of children under 5 who received ORS packet),SH.STA.ORTH,58
Sri Lanka,LKA,1987,Diarrhea treatment (% of children under 5 who received ORS packet),SH.STA.ORTH,40
Sri Lanka,LKA,1986,Diarrhea treatment (% of children under 5 who received ORS packet),SH.STA.ORTH,15
Sri Lanka,LKA,2016,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,1.8
Sri Lanka,LKA,2012,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,0.4
Sri Lanka,LKA,2009,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,1
Sri Lanka,LKA,2007,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,1.6
